ID,song,artist,track_length,track_popularity,valence,danceability,energy,loudness,tempo
1R6VwZ8TuHRzxZUxe88n4I,Rule The World (feat. Ariana Grande),2 Chainz,245893,54,0.447,0.592,0.584,-6.232,88.073
3wLtYwtqvKK2ewelSVPeDK,Die Young,Roddy Ricch,157656,68,0.365,0.688,0.656,-5.541,160.414
67ullPReftLLACBqjMyr1h,Close To Me,Various Artists,182626,2,0.475,0.572,0.75,-5.042,144.081
6Up545NUflOiXo8cEraH49,You Say,Lauren Daigle,274693,77,0.0797,0.494,0.632,-6.89,147.873
1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,189486,76,0.434,0.581,0.662,-5.239,93.023
4cbdPT6uaBOgOQe3fLMofl,Power is Power (feat. The Weeknd & Travis Scott),Game of Thrones,211266,69,0.172,0.507,0.644,-7.485,179.913
4AEzAEnbm9uRgbmTdeI63K,MIDDLE CHILD,PnB Rock,151574,63,0.398,0.75,0.567,-6.4,151.895
5W83ErFkO3aKAIS1WMi6u0,Secreto,Anuel AA,258799,78,0.706,0.807,0.803,-4.156,91.987
1ThmUihH9dF8EV08ku5AXN,Faucet Failure,Ski Mask The Slump God,145626,75,0.615,0.935,0.552,-9.373,99.993
2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds of Summer,203417,83,0.152,0.596,0.854,-5.114,120.274
4NN6N5TxBO5k9uqu0W4gfQ,Floating (feat. 21 Savage),ScHoolboy Q,186826,60,0.543,0.906,0.545,-4.977,139.932
2EGtBS7Ws3ajiSkJLviFJ4,CHopstix (feat. Travis Scott),ScHoolboy Q,180453,54,0.619,0.958,0.597,-7.092,127.931
4Q8aDd3H6LF8t4eY7So9O8,Light It Up (with Tyga & Chris Brown),Marshmello,137448,58,0.598,0.81,0.625,-3.593,100.019
6tByydPskASjm9jTPkNQq0,Numb Numb Juice,ScHoolboy Q,107146,65,0.203,0.885,0.492,-6.015,156.958
4Kmp7D3Gg95xv5dzg2mPMq,Love Me Anyway (feat. Chris Stapleton),P!nk,188120,65,0.0673,0.368,0.321,-5.904,139.001
6hvczQ05jc1yGlp9zhb95V,Kill This Love,BLACKPINK,191050,77,0.645,0.763,0.835,-5.234,131.875
7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,231266,84,0.341,0.68,0.578,-5.804,145.038
2RSHsoi04658QL5xgQVov3,Bad Liar,Imagine Dragons,260773,82,0.0827,0.383,0.637,-6.993,177.913
40Zb4FZ6nS1Hj8RVfaLkCV,Slide (feat. Blueface & Lil Tjay),French Montana,186344,50,0.591,0.532,0.704,-3.895,96.004
5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,Khalid,210666,72,0.341,0.551,0.44,-8.559,167.923
577YBGuskWkVDCxZrLRB4v,Pure Cocaine,Lil Baby,154023,83,0.107,0.964,0.487,-6.071,127.05
74CEfiZthUGX5yUNNUM4bj,This Is It,Scotty McCreery,230973,65,0.594,0.579,0.511,-6.788,78.003
3Tc57t9l2O8FwQZtQOvPXK,my strange addiction,Billie Eilish,179889,75,0.563,0.939,0.305,-10.952,100.029
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,169353,88,0.483,0.652,0.557,-5.714,150.073
4QIo4oxwzzafcBWkKjDpXY,xanny,Billie Eilish,243725,74,0.0528,0.521,0.125,-17.832,111.554
2TLDilmv1UmRTfyb7f2Hrx,One That Got Away,Michael Ray,218733,55,0.609,0.565,0.825,-4.245,160.003
3gE4eQH3K83Sght0ZLvuBK,MIA,Bad Bunny,210367,80,0.156,0.816,0.538,-6.354,97.054
42fw0rxRO2xbesF6mJfd4Y,Tequila,Dan + Shay,196746,76,0.494,0.489,0.581,-5.731,86.016
2GGMabyHXnJmjY6CXhhB2e,Money,Cardi B,183527,74,0.219,0.95,0.59,-6.508,130.003
0JHREzo9WzIP4vyybhSKPa,Blue on Black,Five Finger Death Punch,274615,63,0.404,0.448,0.871,-4.911,156.049
4iVD0fTHGxV9JWloujsL3s,Double Up (feat. Belly and Dom Kennedy),Nipsey Hussle,361280,65,0.239,0.604,0.436,-8.32,107.978
1Pj5oOFzLYELyyeh1IYRK0,Undrunk,FLETCHER,183428,63,0.546,0.442,0.579,-6.484,83.336
39xWBHPM4E9MwzEy5gbM7p,Last Time That I Checc'd (feat. YG),Nipsey Hussle,225573,64,0.279,0.711,0.746,-4.224,96.024
7grWGhX8SHNmyGOkMNVMCt,There Was This Girl,Riley Green,194426,72,0.94,0.616,0.877,-4.223,127.981
2XKFnwB6djxrJCjR3PdeRb,My Bad,Khalid,163973,59,0.367,0.577,0.578,-9.146,84.963
09oZ9eXQ2fo6YDrPzJqAoP,Outta My Head (with John Mayer),Khalid,177066,69,0.514,0.729,0.545,-7.818,103.012
6tsOcBnaKgzK22yEiqRh8P,MONOPOLY (with Victoria Monét),Ariana Grande,158586,63,0.695,0.892,0.507,-8.282,143.96
2vsuel3g4zaLYSOY0mOMbi,Bad Luck,Khalid,231653,58,0.303,0.432,0.52,-5.515,164.047
2swZ0X1njeU32SNJeBKIfW,Inmortal,Romeo Santos,256440,68,0.848,0.77,0.775,-4.65,124.013
6fIjnWrv46njJHLDAY2JdC,Dedication (feat. Kendrick Lamar),Nipsey Hussle,245813,58,0.168,0.512,0.734,-5.448,93.995
6hkQ6OQ6nhe7QCckH91aGa,Victory Lap (feat. Stacy Barthe),Nipsey Hussle,238333,62,0.0467,0.597,0.755,-2.209,89.146
6CcJMwBtXByIz4zQLzFkKc,i love you,Billie Eilish,291796,81,0.12,0.421,0.131,-18.435,137.446
7qEKqBCD2vE5vIBsrUitpD,ilomilo,Billie Eilish,156370,74,0.572,0.855,0.423,-15.044,120.02
0tMSssfxAL2oV8Vri0mFHE,listen before i go,Billie Eilish,242652,78,0.082,0.319,0.0561,-23.023,79.764
6X29iaaazwho3ab7GNue5r,8,Billie Eilish,173201,71,0.462,0.735,0.235,-13.239,62.446
0RRm4OS5ymfZryXBuj0G2m,Twerk (feat. Cardi B),City Girls,166476,65,0.481,0.788,0.842,-4.006,190.077
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,200185,90,0.12,0.351,0.296,-10.109,115.284
1WSGTYKLEpKfNQYYW5Oymt,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,158027,66,0.69,0.541,0.468,-4.039,95.266
68JS5SFTnW5Yv9Vzw81Jf0,Millionaire,Chris Stapleton,210133,75,0.493,0.616,0.474,-9.608,142.689
7K0lR5Ngf5jkOWt1g6ut6l,Girl Like You,Jason Aldean,193066,65,0.483,0.543,0.88,-4.204,144.057
58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,253390,80,0.65,0.816,0.726,-3.998,136.048
4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,212500,78,0.617,0.842,0.801,-4.167,95.881
5g0XcG0apQTlO3X8r38vGf,Down To The Honkytonk,Jake Owen,186866,68,0.937,0.634,0.808,-4.12,82.016
4hqOmrCCJKyiuwDexd8c2t,Price On My Head (feat. The Weeknd),NAV,217775,59,0.278,0.768,0.574,-6.104,74.949
6yIGZp1AaFBoDczu3b4hVU,Confessions of a Dangerous Mind,Logic,283866,57,0.637,0.806,0.756,-4.093,141.97
3dCZm5HrG0jIXAHfNkg2H0,Take It From Me,Jordan Davis,174254,74,0.674,0.592,0.891,-3.144,99.983
3KLo7ByvjCNyBrfz5DZ2mO,Splashin,Rich The Kid,177864,62,0.379,0.942,0.382,-8.099,100.017
6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,Lil Baby,142273,82,0.562,0.963,0.346,-9.309,119.957
2MFFrpPKrGnyJuVjcfdm4w,Hear Me Calling,Juice WRLD,189977,70,0.499,0.699,0.687,-3.997,88.933
58oryymPZNdtS2z8Une6NJ,Undecided,Chris Brown,185000,63,0.488,0.407,0.612,-4.387,96.943
2MShy1GSSgbmGUxADNIao5,Calling My Spirit,Kodak Black,152000,69,0.74,0.91,0.366,-9.954,119.985
0i0wnv9UoFdZ5MfuFGQzMy,Last Hurrah,Bebe Rexha,150333,64,0.401,0.514,0.618,-4.585,84.259
4XWnHzCRfRjaHRsTNeh3WR,Love Wins,Carrie Underwood,228640,49,0.325,0.523,0.865,-4.697,135.115
1bPoQ1zaUWZmiYrckwfulU,Sally Walker,Iggy Azalea,178993,56,0.605,0.905,0.492,-8.953,140.076
3f5lA8nnc4YYF1qf78WpHw,Ella Quiere Beber - Remix,Anuel AA,219357,80,0.697,0.75,0.665,-3.083,95.239
5WQrDB34o6M8V0jxNiX6RU,Fast,Juice WRLD,208517,72,0.263,0.623,0.607,-5.937,84.982
0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,Gucci Mane,204664,79,0.367,0.8,0.578,-5.144,143.01
55XOUxXsBBbC07PD3Zml3F,Maze,Juice WRLD,144090,72,0.443,0.674,0.726,-3.813,160.067
3bDXhWsPiFTHtrsMg5faL2,What Makes You Country,Luke Bryan,235266,62,0.752,0.515,0.948,-1.721,159.983
0flSGzqHO12p9fU9kqaHGE,Flaws And Sins,Juice WRLD,218348,73,0.439,0.709,0.662,-4.55,150.047
6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),Kehlani,201787,78,0.291,0.61,0.725,-5.131,146.163
2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,Lady Gaga,210200,84,0.296,0.553,0.502,-5.972,129.976
6V7g6qM8wheMivMWrzbPTM,Leave Me Alone,Flipp Dinero,195637,71,0.742,0.792,0.743,-2.806,150.024
1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,Sheck Wes,183906,80,0.261,0.729,0.625,-5.266,146.034
7yrJnekdlwWARt5lmVqJ6L,Burn Out,Midland,188613,66,0.801,0.671,0.724,-5.61,99.976
4TWflhgevIGo448fWc6mQq,Red Room,Offset,241440,60,0.527,0.936,0.559,-8.587,112.347
1qVeiyPNX4KPALXyPpenBd,whiplash,2hollis,167244,47,0.426,0.699,0.571,-4.757,127.005
5wujBwqG7INdStqGd4tRMX,Armed And Dangerous,Juice WRLD,169999,78,0.845,0.736,0.67,-6.702,130.032
1TEL6MlSSVLSdhOSddidlJ,needy,Ariana Grande,171573,73,0.195,0.647,0.309,-7.948,87.045
0OCRwXbQRdOZ1OtB4Imsp1,Love Someone,Lukas Graham,205440,73,0.265,0.538,0.409,-6.581,171.838
7jKUnzzOGhAlPjr7LkIUlE,Momma I Hit A Lick (feat. Kendrick Lamar),2 Chainz,173760,51,0.4,0.796,0.467,-6.293,179.974
0PpfPNtQOOvbMNVJijTQj0,Backin' It Up (feat. Cardi B),Pardison Fontaine,190466,59,0.565,0.796,0.68,-4.853,164.932
7pMRoGLEJuFM2wl5pt0R99,Legacy (feat. Travis Scott & 21 Savage),Offset,244941,64,0.344,0.844,0.513,-8.769,128.085
32iPykTXUNZ9oGyACGUybq,How Did I Get Here (feat. J. Cole),Offset,276794,55,0.114,0.883,0.544,-7.92,129.993
4uTvPEr01pjTbZgl7jcKBD,NASA,Ariana Grande,182000,66,0.47,0.747,0.458,-6.891,75.029
76PwajqH3ej4hnk9tgaJpp,Outstanding,Gunna,180780,53,0.324,0.829,0.73,-4.554,149.075
6flur5o18COKeafnjLHRiJ,Be Like Me (feat. Lil Wayne),Lil Pump,240000,50,0.593,0.948,0.396,-8.08,104.006
2OaKHGvIxoOzIYjyMsxcT8,3 Headed Snake (feat. Young Thug),Gunna,241995,58,0.646,0.914,0.415,-10.708,135.03
1unFtbwcAnSGgYPmp52vc0,Wit It,Gunna,139644,55,0.508,0.868,0.657,-5.318,125.905
4NBTZtAt1F13VvlSKe6KTl,This Feeling,The Chainsmokers,197946,74,0.449,0.575,0.571,-7.906,105.049
3pq5dd3Hwg2uJ3d63v9YRx,One Call,Gunna,195736,52,0.188,0.861,0.481,-7.309,146.992
27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,217466,77,0.244,0.601,0.794,-5.844,114.066
39LmTF9RgyakzSYX8txrow,imagine,Ariana Grande,212266,69,0.371,0.729,0.475,-4.985,62.52
4W9XGjEUVG9junR70FOLii,Lick,Offset,204515,58,0.657,0.959,0.539,-6.611,103.0
5Il6Oe7lr5XM7A0cWbVQtr,bad idea,Ariana Grande,267106,68,0.569,0.847,0.579,-5.314,137.998
6PfI6EeLNiNGVAVg11nv7D,Speed It Up,Gunna,179021,52,0.435,0.912,0.587,-7.395,143.027
2hloaUoRonYssMuqLCBLTX,bloodline,Ariana Grande,216893,71,0.643,0.758,0.665,-5.188,151.976
4Im6GRj17qa7NW76OsJh1s,I Guess I Just Feel Like,John Mayer,286386,69,0.166,0.548,0.483,-9.102,159.952
3wFLWP0FcIqHK1wb1CPthQ,fake smile,Ariana Grande,208880,65,0.427,0.45,0.619,-7.412,83.3
2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),Gesaffelstein,202093,85,0.166,0.658,0.671,-12.21,100.966
2vdBo4ALPYbHRUPKgtE5iC,ghostin,Ariana Grande,271466,69,0.11,0.287,0.364,-8.295,103.777
3pJkBPHadRAxBBo484RipI,Sixteen,Thomas Rhett,178333,67,0.425,0.705,0.531,-7.031,107.013
4T652DlATVHe0jdLKaN3Bw,in my head,Ariana Grande,222946,72,0.331,0.662,0.6,-6.402,134.979
21RzyxY3EFaxVy6K4RqaU9,Body,Loud Luxury,163216,80,0.582,0.752,0.764,-4.399,121.958
2XWjPtKdi5sucFYtVav07d,365,Zedd,181899,66,0.248,0.745,0.693,-5.479,98.039
7lAK3oHbfEnvUQWosrMMpR,YOSEMITE,Travis Scott,150043,78,0.144,0.785,0.554,-6.571,128.047
27356GVuMPFWiJSZCragoM,make up,Ariana Grande,140693,64,0.477,0.671,0.714,-5.373,105.137
3NgcaTIgVh77DdwAInp996,Good Girl,Dustin Lynch,189533,65,0.694,0.711,0.696,-5.05,80.512
2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,198902,71,0.288,0.703,0.723,-5.45,104.969
0jAfdqv18goRTUxm3ilRjb,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,192779,65,0.506,0.736,0.622,-4.653,191.971
3wScL5W8H40zzCKN0atfBk,Uproar,Lil Wayne,194184,68,0.884,0.743,0.87,-2.188,99.079
4a1oIihVt6xSnDRpgX387M,Burning Man,Dierks Bentley,238493,67,0.492,0.609,0.807,-7.221,119.073
01jIO8SJFnpSiNLH1JaBZ5,You,Jacquees,217386,69,0.335,0.735,0.453,-8.264,115.002
5tAa8Uaqr4VvA3693mbIhU,Ruin My Life,Zara Larsson,190931,67,0.585,0.665,0.699,-5.265,124.896
2QihWAl9xAwGPm5vGoO7uM,TAlk tO Me (with Rich The Kid),Tory Lanez,184489,60,0.49,0.731,0.657,-8.56,159.97
79qxwHypONUt3AFq0WPpT9,Rainbow,Kacey Musgraves,214293,69,0.349,0.581,0.197,-7.697,130.367
3MEYFivt6bilQ9q9mFWZ4g,Alone,Marshmello,273802,73,0.422,0.631,0.953,-3.739,141.99
4OafepJy2teCjYJbvFE60J,breathin,Ariana Grande,198160,73,0.364,0.568,0.656,-5.413,100.049
6CTWathupIiDs7U4InHnDA,Trip,Ella Mai,213993,76,0.358,0.477,0.61,-5.628,79.882
45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,201707,76,0.338,0.708,0.648,-5.626,143.955
4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),Bazzi,180000,74,0.249,0.638,0.717,-4.722,100.027
3WRIaWsws011vHMd9uzPjG,First Off (feat. Travis Scott),Future,228366,61,0.445,0.734,0.683,-6.105,162.038
1KVczjazCcCCgM3gXXUl47,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,223542,68,0.525,0.612,0.601,-7.089,147.018
3PYx9Wte3jwb48V0wArMOy,Keanu Reeves,Logic,225920,64,0.799,0.712,0.891,-6.457,170.13
04MLEeAMuV9IlHEsD8vF6A,No Stylist (feat. Drake),French Montana,192172,64,0.498,0.765,0.704,-4.589,147.055
7wcyO1rrH3Ru4t659IjG41,Crushed Up,Future,149948,59,0.544,0.781,0.597,-6.794,158.043
3VamXAvVMczcS2PTYtPfBQ,Best Shot,Jimmie Allen,195053,65,0.523,0.629,0.464,-8.72,156.051
3jq1RpStaB1YGyN3rRZGca,Sauce!,XXXTENTACION,144724,66,0.405,0.68,0.313,-13.672,135.034
22An65gG31JLf9n18qjdhZ,BAD!,XXXTENTACION,94245,76,0.374,0.78,0.492,-3.4,143.983
5PBx0zFfehUMyv5H4YXVAU,Blue Tacoma,Russell Dickerson,212066,68,0.728,0.458,0.897,-4.879,160.131
2FY7b99s15jUprqC0M5NCT,Natural,Imagine Dragons,189466,83,0.22,0.704,0.611,-6.112,100.0
1I3ZAmPmbFV78oNKnibOiW,Jumpin on a Jet,Future,137133,53,0.157,0.824,0.595,-6.346,140.039
1AGPmw3QJBNfOK6XioDhZp,Never Stop,Future,291333,55,0.0762,0.571,0.556,-5.857,155.465
7sTtHHrD0zDpmzQzH3zegz,Consequences,Camila Cabello,178466,66,0.43,0.455,0.292,-6.792,84.339
2gXOzCwbVXACCaYRj4Qrep,Temptation,Future,167672,51,0.299,0.66,0.55,-6.744,130.004
4HfaOznGhHYWqPtpLYz2PB,Rocket Ship,Future,116846,58,0.128,0.953,0.38,-4.941,133.941
5YP6yKgGGsXKukqxXypVAf,F&N,Future,189427,56,0.393,0.728,0.628,-4.766,160.94
5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),Silk City,238173,73,0.505,0.588,0.67,-6.439,118.159
0CALOqrkXAE7WB2nyIATLk,Face My Fears (English Version),Hikaru Utada,222013,56,0.44,0.628,0.751,-7.041,159.965
1WlU4jsJ8AoTB96dgd8LJA,Call the Coroner,Future,131755,52,0.879,0.853,0.805,-3.331,134.55
698eQRku24PIYPQPHItKlA,She Got the Best of Me,Luke Combs,183160,82,0.7,0.533,0.907,-3.793,150.99
5274I4mUMnYczyeXkGDWZN,Fine China,Future,141586,73,0.551,0.656,0.542,-7.358,166.111
74lnM5V6ecvoTPV0fvptx9,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,166400,76,0.632,0.808,0.617,-9.32,149.962
1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna),Metro Boomin,203266,83,0.638,0.901,0.464,-9.789,109.004
5X4c1AVbFfl8u36AE5QLCI,Butterfly Doors,Lil Pump,132923,52,0.429,0.925,0.397,-11.265,130.008
61Oo3DUJubecZQosjho6Pp,Valuable Pain,YoungBoy Never Broke Again,169459,65,0.513,0.525,0.811,-5.702,169.685
41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,Billie Eilish,203569,82,0.247,0.483,0.412,-8.461,170.163
6viHvc13l9A6Ua6xugpeX6,Last Shot,Kip Moore,228480,58,0.377,0.487,0.859,-4.403,148.037
17jeLyQcEUmKv3MXeEo79k,"Smile (Living My Best Life) (feat. Snoop Dogg, Ball Greezy & Midnight Star)",Lil Duval,214159,52,0.427,0.874,0.727,-7.689,98.97
79esEXlqqmq0GPz0xQSZTV,Lost In Japan,Shawn Mendes,201200,72,0.425,0.713,0.738,-6.784,105.027
2FUNBaa5DwItJtYEBgAblU,monster,21 Savage,233039,61,0.224,0.89,0.607,-6.916,134.022
3L19besdNQzd342qL78xqm,Demons and Angels (feat. Juice WRLD),A Boogie Wit da Hoodie,214592,69,0.183,0.81,0.55,-7.46,76.503
0IFMbLUK5ttPmXyK16qUQu,KIKA,6ix9ine,136031,65,0.342,0.745,0.715,-3.368,94.511
73xXDeBMlC5cdvWoOLWVLo,Dip (feat. Nicki Minaj),Tyga,195991,60,0.43,0.885,0.543,-6.338,99.026
60SdxE8apGAxMiRrpbmLY0,Lucky You (feat. Joyner Lucas),Eminem,244679,75,0.575,0.876,0.786,-4.884,153.068
1G4cdOtF36ZCs6i2dZoC87,Drunk Me,Mitchell Tenpenny,211767,67,0.408,0.499,0.797,-3.77,176.024
3lb5fWSG2p7x8ik8HN9oFR,Dangerous (feat. Jeremih and PnB Rock),Meek Mill,233749,67,0.562,0.734,0.493,-7.528,86.043
4uP3pUP18ennmz0tb3GphR,Solo de Mi,Bad Bunny,197967,72,0.15,0.743,0.73,-4.314,179.972
7pdF27mSDuPWhppnHAmWHa,whoa (mind in awe),XXXTENTACION,157776,73,0.369,0.735,0.525,-2.939,160.147
4paAidoE8VAemwU4jgCc6l,all my friends,21 Savage,211785,62,0.206,0.713,0.62,-4.513,130.09
27RYrbL6S02LNVhDWVl38b,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,214333,62,0.414,0.321,0.64,-10.023,146.172
0MJ522dhh4yNa2RpsVdPti,Cozy Little Christmas,Various Artists,182520,0,0.56,0.775,0.608,-6.264,137.494
0C2AvaDXgN5SHi3YOTsV5E,The Christmas Song,Lauren Daigle,269114,20,0.177,0.36,0.233,-14.716,106.107
5ZSIExfQuVv69tw5Qw3yDl,break da law,21 Savage,177747,58,0.359,0.904,0.575,-7.823,141.037
2wOXxtHZgRkkrkEbKLzzqs,1.5,21 Savage,148655,63,0.306,0.885,0.52,-8.353,84.022
4B8vU5oDXVxO5OkLAI4aLx,out for the night - part 2,21 Savage,235232,62,0.0789,0.593,0.632,-5.381,173.369
4f1XXGjZZ9EkFkrbPJek6X,gun smoke,21 Savage,167410,58,0.325,0.809,0.461,-5.677,85.992
2QgfDF0fQ4sskDthP8MG5w,asmr,21 Savage,171713,63,0.161,0.84,0.543,-7.738,170.067
4KX8vXbouybtUptEyYxtIk,MoshPit (feat. Juice WRLD),Kodak Black,164038,62,0.49,0.769,0.627,-4.064,157.938
6Gg25EZRbQd4IHiJz2KSY0,Testimony,Kodak Black,240000,54,0.376,0.814,0.667,-4.785,80.031
40Rpg3LkZwwzuHJ3GdjMma,Gnarly (feat. Lil Pump),Kodak Black,186402,56,0.51,0.764,0.784,-4.003,144.981
2tnlNVAhuQGgoFJxALVeXx,Uptown Vibes (feat. Fabolous & Anuel AA),Meek Mill,190411,59,0.165,0.655,0.835,-3.451,91.035
1wcaN0MSG6KQ43UNjpRvid,MAMA,6ix9ine,192405,59,0.438,0.761,0.673,-5.887,160.077
6XcfKZvJio9Z0fQy11GnNX,broken,lovelytheband,204878,70,0.51,0.666,0.728,-5.808,122.996
2toVe5hfuIi97ytDPDbQFt,Taste (feat. Offset),Tyga,229210,75,0.359,0.866,0.613,-6.385,98.001
7uqcLJFlSYjVPLUz1vPxkY,Guardian angel,XXXTENTACION,108034,65,0.779,0.712,0.374,-10.215,133.952
5OCJzvD7sykQEKHH7qAC3C,God is a woman,Ariana Grande,197546,79,0.268,0.602,0.658,-5.934,145.031
4axYWgXASdsCBHuwInAubT,I don't let go,XXXTENTACION,121630,67,0.478,0.797,0.293,-7.479,80.035
4iQ5gmTAzWfK8JyFC2LBox,What's Free (feat. Rick Ross & Jay Z),Meek Mill,362839,54,0.267,0.511,0.718,-6.293,166.42
0T6RSXxFhW8dRTWHI604ld,One Minute (feat. Kanye West & Travis Barker),XXXTENTACION,197758,59,0.879,0.568,0.636,-4.265,113.497
5lar0mCUejpILVkAz50s2J,Train food,XXXTENTACION,164082,58,0.23,0.492,0.712,-7.278,137.453
57nOpVSc3j9o03Cr928ZM4,what are you so afraid of,XXXTENTACION,150769,66,0.347,0.639,0.312,-9.902,103.369
4KpKyRFwN0gcwj58Uqjv7q,STARING AT THE SKY,XXXTENTACION,85123,58,0.689,0.557,0.338,-9.892,140.935
07FkzikE6FuHIa8Ma7zJGc,Lie,NF,209213,78,0.179,0.513,0.661,-6.419,94.791
6ZyjQTlZxDtdjYKDwcAWNk,WAKA,6ix9ine,128769,62,0.654,0.772,0.809,-3.994,97.407
0hy1SOTEn9ifXTzOwnCwEr,All Eyes on You (feat. Chris Brown & Nicki Minaj),Meek Mill,223973,71,0.251,0.589,0.658,-5.288,77.521
5itzep0nGnq7hxCfFNsTIR,difference (interlude),XXXTENTACION,76973,65,0.19,0.593,0.0668,-15.268,102.456
1q8PAOcnI1tciyj3BVpVhw,TIC TOC,6ix9ine,135739,55,0.683,0.82,0.691,-6.646,142.028
4nrg60oftaZJqgKvGd9eaB,That's On Me,Yella Beezy,219552,55,0.538,0.803,0.648,-9.185,131.923
3EQ9QP2E7wjYQba8OSPBst,Intro,Meek Mill,213402,55,0.24,0.678,0.76,-5.546,96.044
6pUBrvKfJL4qmn95mxU7rC,Respect the Game,Meek Mill,192098,59,0.159,0.603,0.67,-4.809,89.842
5DfWF0jqMgZDCiu9zJENTA,Ring (feat. Kehlani),Cardi B,177139,67,0.485,0.767,0.543,-7.881,106.029
45CCe4gu08OYG1I4MH8TU6,Trauma,Meek Mill,238203,49,0.183,0.682,0.639,-4.406,89.09
2WxUIiq06XXPYWl9YcRJnD,Our Time,Lil Tecca,98413,79,0.633,0.895,0.439,-12.142,109.988
4F6yN5FsFW10Ucx7cLCzBh,Ready (feat. Gunna),Lil Baby,213287,74,0.129,0.793,0.395,-5.578,77.027
5DTOk0tCrmicVQP4mc6hkr,Championships,Meek Mill,261742,52,0.319,0.488,0.803,-4.165,167.329
35J4wXQeRuHNOEArMy6FOe,Tic Tac Toe (feat. Kodak Black),Meek Mill,185261,51,0.285,0.821,0.72,-4.606,150.039
1bx4Jw8A7GQtImIQGccI6D,Almost Slipped,Meek Mill,246792,46,0.46,0.49,0.651,-6.24,164.213
6cPnE82DKBLd7sg02ZNg8K,"Splash Warning (feat. Future, Roddy Ricch and Young Thug)",Meek Mill,168494,48,0.331,0.766,0.703,-5.877,163.06
0UNeNA0dcfUMsGxvLwf2p3,Pay You Back (feat. 21 Savage),Meek Mill,235262,50,0.23,0.821,0.694,-5.169,85.047
3EikYy40GMSp8l5mDV6IQo,Foot Fungus,Ski Mask The Slump God,129546,69,0.745,0.881,0.623,-9.662,88.953
39RWYLt6hgk9BbhkDgaHW9,Crush A Lot,Lil Baby,159754,63,0.403,0.92,0.458,-5.643,132.992
0jqLv5PuEUA0GthFjdtlS1,Oodles O' Noodles Babies,Meek Mill,181274,48,0.584,0.609,0.836,-3.442,72.099
2SjOYQ127lPP8Gerv1qSVh,STOOPID,6ix9ine,152000,58,0.833,0.733,0.63,-4.296,149.991
7cW1wHpSLYgKWzoWlOCPFJ,Global,Lil Baby,169826,56,0.313,0.672,0.565,-6.504,163.827
52i143Ph5c3RQaQFBXWix1,Word On The Street,Lil Baby,172985,58,0.173,0.888,0.432,-9.275,99.965
2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Drake,217925,78,0.35,0.835,0.626,-5.833,91.03
7epGknfpAlH1u33S71Ur1o,Lose It,Kane Brown,178986,65,0.436,0.545,0.854,-4.968,91.967
6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,Lil Baby,142273,82,0.562,0.963,0.346,-9.309,119.957
0TlLq3lA83rQOYtrqBqSct,Nonstop,Drake,238614,81,0.423,0.912,0.412,-8.074,154.983
5aXgz1oKK8Q9z9xvTmSnrO,Topanga,Trippie Redd,215364,69,0.039,0.755,0.615,-8.245,105.955
7wC5eZcFS1Q1BsQ35DU6H4,come out and play,Billie Eilish,210375,69,0.177,0.64,0.321,-14.604,145.045
0AluA5RNsa4Cx6XRhf2hWZ,10 Freaky Girls (with 21 Savage),Metro Boomin,208293,80,0.0727,0.81,0.353,-9.931,88.031
75lcPkAkUsKWHGBlGM476R,1400 / 999 Freestyle,Trippie Redd,175954,76,0.568,0.825,0.572,-6.067,141.991
6CyJlVAEFlNdpggOLanytL,Hangin' On,Chris Young,185440,56,0.596,0.434,0.831,-4.774,156.034
