,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
21,"[{'label': 'NEU', 'score': 0.9357173442840576}]","[{'label': 'NEU', 'score': 0.7409253120422363}]","[{'label': 'NEU', 'score': 0.9451638460159302}]","[{'label': 'NEU', 'score': 0.943050742149353}]","[{'label': 'NEU', 'score': 0.9216464161872864}]","[{'label': 'NEU', 'score': 0.8997706174850464}]","[{'label': 'NEU', 'score': 0.8927792310714722}]","[{'label': 'NEU', 'score': 0.9009141325950623}]","[{'label': 'NEU', 'score': 0.9252002835273743}]","[{'label': 'NEU', 'score': 0.732735276222229}]","[{'label': 'NEU', 'score': 0.9238564968109131}]","[{'label': 'NEU', 'score': 0.6212557554244995}]","[{'label': 'POS', 'score': 0.735662579536438}]","[{'label': 'POS', 'score': 0.8263934850692749}]","[{'label': 'NEU', 'score': 0.8852244019508362}]","[{'label': 'NEU', 'score': 0.9376725554466248}]","[{'label': 'NEU', 'score': 0.9569167494773865}]","[{'label': 'NEU', 'score': 0.9191218018531799}]","[{'label': 'NEU', 'score': 0.946820080280304}]","[{'label': 'NEU', 'score': 0.9275762438774109}]",,,,,,
22,"[{'label': 'NEU', 'score': 0.5188042521476746}]","[{'label': 'NEU', 'score': 0.9090485572814941}]","[{'label': 'NEU', 'score': 0.9328232407569885}]","[{'label': 'NEU', 'score': 0.9356016516685486}]","[{'label': 'NEU', 'score': 0.8878231048583984}]","[{'label': 'NEU', 'score': 0.9279860854148865}]","[{'label': 'NEG', 'score': 0.6806269288063049}]","[{'label': 'NEU', 'score': 0.9277032017707825}]","[{'label': 'NEU', 'score': 0.9268116354942322}]","[{'label': 'NEU', 'score': 0.9464166760444641}]","[{'label': 'NEU', 'score': 0.8977852463722229}]","[{'label': 'NEU', 'score': 0.8620497584342957}]","[{'label': 'NEU', 'score': 0.9131568670272827}]","[{'label': 'POS', 'score': 0.735662579536438}]","[{'label': 'NEU', 'score': 0.9384207725524902}]","[{'label': 'NEU', 'score': 0.9392759799957275}]","[{'label': 'NEU', 'score': 0.8651010394096375}]","[{'label': 'POS', 'score': 0.6134665608406067}]","[{'label': 'NEU', 'score': 0.9662750959396362}]","[{'label': 'NEU', 'score': 0.8943244814872742}]","[{'label': 'NEU', 'score': 0.9196715950965881}]","[{'label': 'NEU', 'score': 0.7712746858596802}]","[{'label': 'NEU', 'score': 0.9323104619979858}]","[{'label': 'NEU', 'score': 0.9275762438774109}]","[{'label': 'NEU', 'score': 0.8601422905921936}]",
23,"[{'label': 'NEU', 'score': 0.9371677041053772}]","[{'label': 'NEU', 'score': 0.9090963006019592}]","[{'label': 'NEU', 'score': 0.9043572545051575}]","[{'label': 'NEU', 'score': 0.9469218254089355}]","[{'label': 'NEU', 'score': 0.8766219019889832}]","[{'label': 'NEU', 'score': 0.949749231338501}]","[{'label': 'NEU', 'score': 0.9428421258926392}]","[{'label': 'NEU', 'score': 0.9445440173149109}]","[{'label': 'NEU', 'score': 0.8168283104896545}]","[{'label': 'NEU', 'score': 0.9468144178390503}]","[{'label': 'NEU', 'score': 0.8381685614585876}]","[{'label': 'NEU', 'score': 0.9292967915534973}]","[{'label': 'POS', 'score': 0.579724907875061}]","[{'label': 'NEU', 'score': 0.8623080849647522}]","[{'label': 'NEU', 'score': 0.9392527341842651}]","[{'label': 'NEU', 'score': 0.8733711838722229}]","[{'label': 'NEU', 'score': 0.9362732768058777}]","[{'label': 'NEU', 'score': 0.9373620748519897}]","[{'label': 'NEU', 'score': 0.9302583932876587}]","[{'label': 'NEU', 'score': 0.8982254862785339}]","[{'label': 'NEU', 'score': 0.9462460279464722}]","[{'label': 'NEU', 'score': 0.9208398461341858}]","[{'label': 'NEU', 'score': 0.8601422905921936}]","[{'label': 'NEU', 'score': 0.9209798574447632}]","[{'label': 'NEU', 'score': 0.7796815037727356}]",
24,"[{'label': 'NEU', 'score': 0.8510780930519104}]","[{'label': 'NEU', 'score': 0.7629634737968445}]","[{'label': 'NEU', 'score': 0.8883980512619019}]","[{'label': 'POS', 'score': 0.9914044141769409}]","[{'label': 'NEU', 'score': 0.9499068856239319}]","[{'label': 'NEU', 'score': 0.9221654534339905}]","[{'label': 'NEU', 'score': 0.9363473057746887}]","[{'label': 'NEU', 'score': 0.8474295139312744}]","[{'label': 'NEU', 'score': 0.7679407000541687}]","[{'label': 'NEU', 'score': 0.823996901512146}]","[{'label': 'NEU', 'score': 0.9554367065429688}]","[{'label': 'NEU', 'score': 0.8663337826728821}]","[{'label': 'NEU', 'score': 0.924466609954834}]","[{'label': 'NEG', 'score': 0.7578492164611816}]","[{'label': 'NEU', 'score': 0.9450339674949646}]","[{'label': 'NEU', 'score': 0.9246521592140198}]","[{'label': 'NEU', 'score': 0.892132043838501}]","[{'label': 'NEU', 'score': 0.9243751168251038}]","[{'label': 'NEU', 'score': 0.8329116702079773}]","[{'label': 'NEU', 'score': 0.9136695861816406}]","[{'label': 'NEU', 'score': 0.8512148261070251}]","[{'label': 'NEU', 'score': 0.8959143161773682}]","[{'label': 'NEU', 'score': 0.7339999675750732}]","[{'label': 'NEU', 'score': 0.9092465043067932}]","[{'label': 'NEU', 'score': 0.9120978116989136}]",
25,"[{'label': 'NEU', 'score': 0.9265207648277283}]","[{'label': 'NEU', 'score': 0.9514284729957581}]","[{'label': 'NEU', 'score': 0.9408541917800903}]","[{'label': 'NEU', 'score': 0.9389240741729736}]","[{'label': 'NEU', 'score': 0.9510700702667236}]","[{'label': 'NEU', 'score': 0.9482559561729431}]","[{'label': 'NEU', 'score': 0.8405166268348694}]","[{'label': 'NEU', 'score': 0.8822454214096069}]","[{'label': 'NEU', 'score': 0.953615665435791}]","[{'label': 'NEU', 'score': 0.800284206867218}]","[{'label': 'NEU', 'score': 0.9310965538024902}]","[{'label': 'NEU', 'score': 0.8467946648597717}]","[{'label': 'NEU', 'score': 0.8880017399787903}]","[{'label': 'NEU', 'score': 0.9541015625}]","[{'label': 'NEU', 'score': 0.9332358837127686}]","[{'label': 'NEU', 'score': 0.6852877736091614}]","[{'label': 'NEU', 'score': 0.8779960870742798}]","[{'label': 'NEU', 'score': 0.8291357755661011}]","[{'label': 'NEU', 'score': 0.9152654409408569}]","[{'label': 'NEU', 'score': 0.6130886673927307}]","[{'label': 'NEU', 'score': 0.8890273571014404}]","[{'label': 'NEU', 'score': 0.8801189064979553}]","[{'label': 'NEU', 'score': 0.9572654366493225}]",,,
26,"[{'label': 'NEU', 'score': 0.8165243864059448}]","[{'label': 'NEU', 'score': 0.8669493794441223}]","[{'label': 'NEU', 'score': 0.9367136359214783}]","[{'label': 'POS', 'score': 0.9924781322479248}]","[{'label': 'POS', 'score': 0.6694095730781555}]","[{'label': 'NEU', 'score': 0.9416849613189697}]","[{'label': 'NEU', 'score': 0.8566954731941223}]","[{'label': 'NEU', 'score': 0.9224966764450073}]","[{'label': 'NEU', 'score': 0.931242048740387}]","[{'label': 'NEU', 'score': 0.9462500810623169}]","[{'label': 'NEU', 'score': 0.8756194710731506}]","[{'label': 'NEU', 'score': 0.5562622547149658}]","[{'label': 'POS', 'score': 0.6222694516181946}]","[{'label': 'POS', 'score': 0.6030503511428833}]","[{'label': 'NEU', 'score': 0.6740185618400574}]","[{'label': 'NEU', 'score': 0.9066073298454285}]","[{'label': 'NEU', 'score': 0.8593027591705322}]","[{'label': 'NEU', 'score': 0.876803994178772}]","[{'label': 'NEU', 'score': 0.6818894147872925}]","[{'label': 'NEU', 'score': 0.9297707080841064}]","[{'label': 'NEU', 'score': 0.9496280550956726}]","[{'label': 'NEU', 'score': 0.9515811204910278}]","[{'label': 'NEU', 'score': 0.9135105013847351}]","[{'label': 'NEU', 'score': 0.9616900682449341}]","[{'label': 'NEU', 'score': 0.6903783082962036}]",
27,"[{'label': 'NEU', 'score': 0.9387329816818237}]","[{'label': 'NEU', 'score': 0.9503450393676758}]","[{'label': 'NEU', 'score': 0.9337188005447388}]","[{'label': 'NEU', 'score': 0.9465368390083313}]","[{'label': 'NEU', 'score': 0.9496495723724365}]","[{'label': 'NEU', 'score': 0.9622548818588257}]","[{'label': 'POS', 'score': 0.537029504776001}]","[{'label': 'NEU', 'score': 0.9189448952674866}]","[{'label': 'NEU', 'score': 0.9269722104072571}]","[{'label': 'NEU', 'score': 0.9295920729637146}]","[{'label': 'NEU', 'score': 0.9484251737594604}]","[{'label': 'NEU', 'score': 0.8136917948722839}]","[{'label': 'NEU', 'score': 0.7363259196281433}]","[{'label': 'NEU', 'score': 0.9310716986656189}]","[{'label': 'NEU', 'score': 0.8270713686943054}]","[{'label': 'NEU', 'score': 0.876803994178772}]","[{'label': 'NEU', 'score': 0.9135105013847351}]","[{'label': 'NEU', 'score': 0.6202945709228516}]","[{'label': 'NEG', 'score': 0.8834167122840881}]","[{'label': 'NEU', 'score': 0.9067893028259277}]","[{'label': 'NEU', 'score': 0.9475023746490479}]","[{'label': 'NEU', 'score': 0.9288941621780396}]","[{'label': 'NEU', 'score': 0.8734444975852966}]","[{'label': 'NEU', 'score': 0.826935887336731}]","[{'label': 'POS', 'score': 0.5239754915237427}]",
28,"[{'label': 'NEU', 'score': 0.9505494236946106}]","[{'label': 'NEU', 'score': 0.8989503979682922}]","[{'label': 'NEU', 'score': 0.9302733540534973}]","[{'label': 'NEU', 'score': 0.9004622101783752}]","[{'label': 'NEU', 'score': 0.9450569152832031}]","[{'label': 'NEU', 'score': 0.9419736862182617}]","[{'label': 'NEG', 'score': 0.7841607332229614}]","[{'label': 'POS', 'score': 0.6170767545700073}]","[{'label': 'NEU', 'score': 0.9286841750144958}]","[{'label': 'NEU', 'score': 0.938446581363678}]","[{'label': 'NEU', 'score': 0.9465404748916626}]","[{'label': 'NEU', 'score': 0.8133028149604797}]","[{'label': 'NEU', 'score': 0.9126898050308228}]","[{'label': 'NEU', 'score': 0.9136695861816406}]","[{'label': 'NEU', 'score': 0.9158484935760498}]","[{'label': 'NEU', 'score': 0.8739151358604431}]","[{'label': 'NEU', 'score': 0.9330382347106934}]","[{'label': 'POS', 'score': 0.6318486928939819}]","[{'label': 'NEU', 'score': 0.5964117646217346}]","[{'label': 'NEU', 'score': 0.9316994547843933}]","[{'label': 'POS', 'score': 0.7301638126373291}]","[{'label': 'NEU', 'score': 0.7679407000541687}]","[{'label': 'NEU', 'score': 0.5484371781349182}]","[{'label': 'POS', 'score': 0.5239754915237427}]","[{'label': 'NEU', 'score': 0.9400799870491028}]",
29,"[{'label': 'NEU', 'score': 0.9329048991203308}]","[{'label': 'NEU', 'score': 0.8405748009681702}]","[{'label': 'NEU', 'score': 0.90506911277771}]","[{'label': 'NEU', 'score': 0.9116599559783936}]","[{'label': 'NEU', 'score': 0.907972514629364}]","[{'label': 'NEU', 'score': 0.8909746408462524}]","[{'label': 'NEU', 'score': 0.9417427182197571}]","[{'label': 'NEU', 'score': 0.9464093446731567}]","[{'label': 'NEU', 'score': 0.939309298992157}]","[{'label': 'NEU', 'score': 0.9178666472434998}]","[{'label': 'NEU', 'score': 0.9211821556091309}]","[{'label': 'NEU', 'score': 0.9314165711402893}]","[{'label': 'NEU', 'score': 0.9154477119445801}]","[{'label': 'NEU', 'score': 0.9434626698493958}]","[{'label': 'NEU', 'score': 0.9395466446876526}]","[{'label': 'NEU', 'score': 0.9339067339897156}]","[{'label': 'NEU', 'score': 0.8559238314628601}]","[{'label': 'NEU', 'score': 0.9573639035224915}]","[{'label': 'POS', 'score': 0.505702555179596}]","[{'label': 'NEU', 'score': 0.9394923448562622}]","[{'label': 'NEU', 'score': 0.929276704788208}]","[{'label': 'NEU', 'score': 0.8693870902061462}]","[{'label': 'NEU', 'score': 0.883775532245636}]","[{'label': 'NEU', 'score': 0.8989503979682922}]","[{'label': 'NEU', 'score': 0.9349904656410217}]",
30,"[{'label': 'NEU', 'score': 0.9430186152458191}]","[{'label': 'NEU', 'score': 0.7645572423934937}]","[{'label': 'NEU', 'score': 0.9438478350639343}]","[{'label': 'NEU', 'score': 0.9291648268699646}]","[{'label': 'NEU', 'score': 0.9272552132606506}]","[{'label': 'NEU', 'score': 0.9546327590942383}]","[{'label': 'NEU', 'score': 0.7510432004928589}]","[{'label': 'NEU', 'score': 0.7685461044311523}]","[{'label': 'NEU', 'score': 0.892062246799469}]","[{'label': 'NEU', 'score': 0.9157730937004089}]","[{'label': 'NEU', 'score': 0.6162145733833313}]","[{'label': 'NEU', 'score': 0.8734444975852966}]","[{'label': 'NEU', 'score': 0.8891885876655579}]","[{'label': 'NEU', 'score': 0.5261108875274658}]","[{'label': 'NEU', 'score': 0.8865773677825928}]","[{'label': 'NEU', 'score': 0.9424863457679749}]","[{'label': 'NEU', 'score': 0.7523976564407349}]","[{'label': 'NEU', 'score': 0.9283355474472046}]","[{'label': 'NEU', 'score': 0.8465002775192261}]","[{'label': 'NEU', 'score': 0.8284549713134766}]","[{'label': 'NEU', 'score': 0.9647098183631897}]",,,,,
31,"[{'label': 'NEU', 'score': 0.9095742702484131}]","[{'label': 'NEU', 'score': 0.9125865697860718}]","[{'label': 'NEU', 'score': 0.9077538847923279}]","[{'label': 'NEU', 'score': 0.9425218105316162}]","[{'label': 'NEU', 'score': 0.9432992339134216}]","[{'label': 'NEU', 'score': 0.9494379162788391}]","[{'label': 'NEU', 'score': 0.95643550157547}]","[{'label': 'NEU', 'score': 0.946122944355011}]","[{'label': 'NEU', 'score': 0.6961054801940918}]","[{'label': 'NEU', 'score': 0.8777848482131958}]","[{'label': 'NEU', 'score': 0.8465002775192261}]","[{'label': 'NEU', 'score': 0.8081659078598022}]","[{'label': 'NEU', 'score': 0.9351848363876343}]","[{'label': 'NEU', 'score': 0.9429609775543213}]","[{'label': 'NEU', 'score': 0.9379518628120422}]","[{'label': 'NEU', 'score': 0.8909746408462524}]","[{'label': 'NEU', 'score': 0.912158191204071}]","[{'label': 'NEU', 'score': 0.9339067339897156}]",,,,,,,,
32,"[{'label': 'NEU', 'score': 0.9510988593101501}]","[{'label': 'NEU', 'score': 0.8960574865341187}]","[{'label': 'NEU', 'score': 0.8719464540481567}]","[{'label': 'NEU', 'score': 0.8780338168144226}]","[{'label': 'NEU', 'score': 0.9505462646484375}]","[{'label': 'NEU', 'score': 0.9410765767097473}]","[{'label': 'NEU', 'score': 0.8149384260177612}]","[{'label': 'NEU', 'score': 0.6660898327827454}]","[{'label': 'NEU', 'score': 0.9348124861717224}]","[{'label': 'NEU', 'score': 0.5725092887878418}]","[{'label': 'NEU', 'score': 0.84613436460495}]","[{'label': 'NEU', 'score': 0.9144338369369507}]","[{'label': 'NEU', 'score': 0.943293035030365}]","[{'label': 'NEU', 'score': 0.9420561790466309}]","[{'label': 'NEU', 'score': 0.9038642644882202}]","[{'label': 'NEU', 'score': 0.9002134799957275}]","[{'label': 'NEU', 'score': 0.8734444975852966}]","[{'label': 'NEU', 'score': 0.8561015129089355}]","[{'label': 'NEU', 'score': 0.8558247685432434}]","[{'label': 'NEU', 'score': 0.9605010747909546}]","[{'label': 'NEU', 'score': 0.8777848482131958}]","[{'label': 'POS', 'score': 0.8725518584251404}]","[{'label': 'NEU', 'score': 0.6627866625785828}]","[{'label': 'NEU', 'score': 0.960322380065918}]","[{'label': 'POS', 'score': 0.5051947236061096}]",
33,"[{'label': 'NEU', 'score': 0.9537405967712402}]","[{'label': 'NEU', 'score': 0.5447404384613037}]","[{'label': 'NEU', 'score': 0.9168598055839539}]","[{'label': 'NEU', 'score': 0.946889340877533}]","[{'label': 'NEU', 'score': 0.9086959958076477}]","[{'label': 'NEU', 'score': 0.8829443454742432}]","[{'label': 'NEU', 'score': 0.9587195515632629}]","[{'label': 'NEU', 'score': 0.8707126975059509}]","[{'label': 'NEU', 'score': 0.8683957457542419}]","[{'label': 'NEU', 'score': 0.8274317383766174}]","[{'label': 'NEU', 'score': 0.9417576193809509}]","[{'label': 'NEU', 'score': 0.8353755474090576}]","[{'label': 'NEU', 'score': 0.9463872313499451}]","[{'label': 'NEU', 'score': 0.9471680521965027}]","[{'label': 'NEU', 'score': 0.8620085120201111}]","[{'label': 'NEU', 'score': 0.8860304951667786}]","[{'label': 'NEU', 'score': 0.8465002775192261}]","[{'label': 'NEU', 'score': 0.8815808892250061}]","[{'label': 'NEU', 'score': 0.8892887830734253}]","[{'label': 'NEU', 'score': 0.8639785647392273}]","[{'label': 'NEU', 'score': 0.9423269033432007}]","[{'label': 'NEU', 'score': 0.9486238956451416}]","[{'label': 'NEU', 'score': 0.8667923212051392}]","[{'label': 'NEU', 'score': 0.8608236908912659}]","[{'label': 'NEU', 'score': 0.9574185013771057}]",
34,"[{'label': 'NEU', 'score': 0.8951411843299866}]","[{'label': 'NEU', 'score': 0.9330043196678162}]","[{'label': 'NEU', 'score': 0.7556769251823425}]","[{'label': 'NEU', 'score': 0.8562135696411133}]","[{'label': 'NEU', 'score': 0.9543349742889404}]","[{'label': 'NEU', 'score': 0.6170705556869507}]","[{'label': 'NEU', 'score': 0.9310384392738342}]","[{'label': 'NEU', 'score': 0.8729246854782104}]","[{'label': 'NEU', 'score': 0.8750856518745422}]","[{'label': 'NEU', 'score': 0.9310965538024902}]","[{'label': 'NEU', 'score': 0.9730284810066223}]","[{'label': 'NEU', 'score': 0.850275993347168}]","[{'label': 'NEU', 'score': 0.9142269492149353}]","[{'label': 'NEU', 'score': 0.962652325630188}]","[{'label': 'NEU', 'score': 0.9126898050308228}]","[{'label': 'NEU', 'score': 0.9158484935760498}]","[{'label': 'NEU', 'score': 0.720911979675293}]","[{'label': 'NEU', 'score': 0.9643375873565674}]","[{'label': 'NEU', 'score': 0.9272552132606506}]","[{'label': 'NEU', 'score': 0.9400799870491028}]","[{'label': 'NEU', 'score': 0.8763540387153625}]","[{'label': 'NEU', 'score': 0.9316994547843933}]","[{'label': 'NEU', 'score': 0.9072763323783875}]","[{'label': 'NEU', 'score': 0.9086086750030518}]","[{'label': 'NEU', 'score': 0.9481217861175537}]",
35,"[{'label': 'NEU', 'score': 0.9131010174751282}]","[{'label': 'NEU', 'score': 0.8948280811309814}]","[{'label': 'NEU', 'score': 0.9492493867874146}]","[{'label': 'NEU', 'score': 0.9371439814567566}]","[{'label': 'NEU', 'score': 0.9501520991325378}]","[{'label': 'NEU', 'score': 0.9614999294281006}]","[{'label': 'NEU', 'score': 0.9601890444755554}]","[{'label': 'NEU', 'score': 0.9486053586006165}]","[{'label': 'NEU', 'score': 0.9492244720458984}]","[{'label': 'NEG', 'score': 0.7441135048866272}]","[{'label': 'NEU', 'score': 0.8785715103149414}]","[{'label': 'NEU', 'score': 0.9458460211753845}]","[{'label': 'NEU', 'score': 0.9528543949127197}]","[{'label': 'NEU', 'score': 0.8534016609191895}]","[{'label': 'NEU', 'score': 0.966877818107605}]","[{'label': 'NEU', 'score': 0.9660400748252869}]","[{'label': 'NEU', 'score': 0.9206644892692566}]","[{'label': 'NEU', 'score': 0.7149651646614075}]","[{'label': 'NEU', 'score': 0.9248452186584473}]","[{'label': 'NEU', 'score': 0.9345780611038208}]","[{'label': 'NEU', 'score': 0.8897740244865417}]","[{'label': 'NEU', 'score': 0.963908314704895}]","[{'label': 'NEU', 'score': 0.943293035030365}]","[{'label': 'NEU', 'score': 0.9246521592140198}]","[{'label': 'NEU', 'score': 0.9612054228782654}]",
36,"[{'label': 'NEU', 'score': 0.8950425982475281}]","[{'label': 'NEU', 'score': 0.8578479886054993}]","[{'label': 'NEU', 'score': 0.9187639355659485}]","[{'label': 'NEU', 'score': 0.6522836685180664}]","[{'label': 'NEU', 'score': 0.9012354016304016}]","[{'label': 'NEG', 'score': 0.9080593585968018}]","[{'label': 'NEU', 'score': 0.9491746425628662}]","[{'label': 'NEU', 'score': 0.8773442506790161}]","[{'label': 'NEU', 'score': 0.9386594295501709}]","[{'label': 'NEU', 'score': 0.8909280896186829}]","[{'label': 'NEU', 'score': 0.9334249496459961}]","[{'label': 'NEU', 'score': 0.9341601729393005}]","[{'label': 'NEU', 'score': 0.9695131778717041}]","[{'label': 'NEU', 'score': 0.9411730766296387}]","[{'label': 'NEU', 'score': 0.941342294216156}]","[{'label': 'NEU', 'score': 0.8890331983566284}]","[{'label': 'NEU', 'score': 0.9424221515655518}]","[{'label': 'NEU', 'score': 0.9151689410209656}]","[{'label': 'NEU', 'score': 0.9403268694877625}]","[{'label': 'NEU', 'score': 0.6394477486610413}]","[{'label': 'NEU', 'score': 0.9378130435943604}]","[{'label': 'NEU', 'score': 0.9528601169586182}]","[{'label': 'NEU', 'score': 0.8141651153564453}]","[{'label': 'NEU', 'score': 0.9220750331878662}]","[{'label': 'NEU', 'score': 0.9614999294281006}]",
37,"[{'label': 'NEU', 'score': 0.9042199850082397}]","[{'label': 'POS', 'score': 0.505702555179596}]","[{'label': 'NEU', 'score': 0.9276551008224487}]","[{'label': 'NEU', 'score': 0.934316873550415}]","[{'label': 'NEU', 'score': 0.8625832200050354}]","[{'label': 'NEU', 'score': 0.8631061315536499}]","[{'label': 'NEU', 'score': 0.9108357429504395}]","[{'label': 'NEU', 'score': 0.9469174146652222}]","[{'label': 'NEU', 'score': 0.8271844983100891}]","[{'label': 'NEU', 'score': 0.8693767786026001}]","[{'label': 'NEG', 'score': 0.5821797251701355}]","[{'label': 'NEU', 'score': 0.8779165148735046}]","[{'label': 'NEU', 'score': 0.6522836685180664}]","[{'label': 'NEU', 'score': 0.9491746425628662}]","[{'label': 'NEU', 'score': 0.9318073987960815}]","[{'label': 'NEU', 'score': 0.9515760540962219}]","[{'label': 'NEU', 'score': 0.7465139031410217}]","[{'label': 'NEU', 'score': 0.8888299465179443}]","[{'label': 'NEU', 'score': 0.8424357771873474}]","[{'label': 'NEU', 'score': 0.9191218018531799}]",,,,,,
